data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8
2026-01-30 11:24:00,82440.125,82710.9453125,82493.3515625,82209.171875,82652.25,82652.265625,82652.2890625,82720.671875,82632.8828125,82605.8515625,82613.1796875,82604.171875,82567.1875,82612.7578125,82643.390625
