data_hoje,p_6,p_5,p_4,p_3,p_2,p_1,hoje,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,asset,max_percentual,max_futuro_col
2026-01-30 14:43:30,183492.4375,183031.703125,183170.75,182735.796875,182857.71875,182797.6875,182712.15625,182863.734375,182838.453125,182785.390625,182758.28125,182757.1875,182723.765625,182620.8125,182668.515625,BVSP,0.08296006577285413,f_1
